file,nct,pmid,claimed_name,claimed_year,status,esummary_title,esummary_year,suggested_pmid,suggested_title,suggested_query,status_v2
PCSK9_LIPID_NMA_REVIEW.html,NCT02993406,36876740,CLEAR-OUTCOMES,,WRONG_PMID,Bempedoic Acid and Cardiovascular Outcomes in Statin-Intolerant Patients.,2023 Apr 13,41923439,Sex Differences in Statin Intolerance: Insights From the CLEAR Outcomes Trial.,NCT02993406[si],OK_DRUG
PEDIATRIC_HIV_ART_REVIEW.html,NCT02259127,34879188,"ODYSSEY (DTG vs SOC, paeds)",,WRONG_PMID,Protection against Covid-19 by BNT162b2 Booster across Age Groups.,2021 Dec 23,41579881,"Weight gain, body composition, and metabolic parameters of dolutegravir-based antiretroviral therapy versus standard of care in children and adolescents: an ancillary analysis of the ODYSSEY trial.",NCT02259127[si],WRONG_PMID
PEDIATRIC_HIV_ART_REVIEW.html,LEGACY-ISRCTN-69078957-CHAPAS-3,26718098,CHAPAS-3 (NRTI backbone in paeds),,WRONG_PMID,Peripheral lymphocyte subsets in chronic hepatitis C: Effects of 12 weeks of antiviral treatment with interferon-alpha plus ribavirin.,2016 Feb,39627164,Determining Targets for Antiretroviral Drug Concentrations: A Causal Framework Illustrated With Pediatric Efavirenz Data From the CHAPAS-3 Trial.,CHAPAS-3[ti],WRONG_PMID
PEDIATRIC_HIV_ART_REVIEW.html,LEGACY-ISRCTN-24791884-ARROW,23541054,ARROW (clinical vs lab monitoring),,WRONG_PMID,Health law and policy in the European Union.,2013 Mar 30,41934748,Solid phase micro extraction arrow optimization for the screening of volatiles compounds in recycled plastics in GC/MS.,ARROW[ti],WRONG_PMID
PEGCETACOPLAN_GA_REVIEW.html,NCT03525613,37865470,OAKS-PM,,WRONG_PMID,"Pegcetacoplan for the treatment of geographic atrophy secondary to age-related macular degeneration (OAKS and DERBY): two multicentre, randomised, double-masked, sham-controlled, phase 3 trials.",2023 Oct 21,40388106,Outer Retinal Tubulation and Geographic Atrophy: A Natural History Analysis of Sham Observed Eyes from the OAKS and DERBY Trials.,NCT03525613[si],WRONG_PMID
PEGCETACOPLAN_GA_REVIEW.html,NCT03525600,37865470,DERBY-PM,,WRONG_PMID,"Pegcetacoplan for the treatment of geographic atrophy secondary to age-related macular degeneration (OAKS and DERBY): two multicentre, randomised, double-masked, sham-controlled, phase 3 trials.",2023 Oct 21,40388106,,NCT03525600[si],OK_DRUG
PEGCETACOPLAN_GA_REVIEW.html,NCT03525613_PEOM,37865470,OAKS-PEOM,,WRONG_PMID,"Pegcetacoplan for the treatment of geographic atrophy secondary to age-related macular degeneration (OAKS and DERBY): two multicentre, randomised, double-masked, sham-controlled, phase 3 trials.",2023 Oct 21,,,,WRONG_PMID
PEGCETACOPLAN_GA_REVIEW.html,NCT03525600_PEOM,37865470,DERBY-PEOM,,WRONG_PMID,"Pegcetacoplan for the treatment of geographic atrophy secondary to age-related macular degeneration (OAKS and DERBY): two multicentre, randomised, double-masked, sham-controlled, phase 3 trials.",2023 Oct 21,,,,OK_DRUG
PHYSICAL_REHAB_OLDER_REVIEW.html,NCT02196038,33999544,REHAB-HF (Kitzman 2021),,WRONG_PMID,Physical Rehabilitation for Older Patients Hospitalized for Heart Failure.,2021 Jul 15,41500239,Circulating Biomarkers as Predictors of Improvement in Physical Function in Hospitalized Older Adults With Geriatric Syndromes: Findings From the REHAB-HF Trial.,NCT02196038[si],OK_KEYWORDS
PHYSICAL_REHAB_OLDER_REVIEW.html,NCT01072500,24866862,LIFE (Pahor 2014),,OK,Effect of structured physical activity on prevention of major mobility disability in older adults: the LIFE study randomized clinical trial.,2014 Jun 18,,,,OK_ACRONYM
PHYSICAL_REHAB_OLDER_REVIEW.html,NCT00871715,26864411,ICARE (Winstein 2016),,OK,Effect of a Task-Oriented Rehabilitation Program on Upper Extremity Recovery Following Motor Stroke: The ICARE Randomized Clinical Trial.,2016 Feb 9,,,,OK_ACRONYM
PI3K_AKT_BC_REVIEW.html,NCT02437318,31091374,SOLAR-1,,WRONG_PMID,"Alpelisib for PIK3CA-Mutated, Hormone Receptor-Positive Advanced Breast Cancer.",2019 May 16,39177931,SGLT2 inhibition improves PI3Kα inhibitor-induced hyperglycemia: findings from preclinical animal models and from patients in the BYLieve and SOLAR-1 trials.,NCT02437318[si],OK_KEYWORDS
PI3K_AKT_BC_REVIEW.html,NCT04305496,37256976,CAPItello-291,,OK,Capivasertib in Hormone Receptor-Positive Advanced Breast Cancer.,2023 Jun 1,,,,OK_ACRONYM
PI3K_AKT_BC_REVIEW.html,NCT04191499,39476340,INAVO120,,WRONG_PMID,Inavolisib-Based Therapy in PIK3CA-Mutated Advanced Breast Cancer.,2024 Oct 31,40454641,,NCT04191499[si],OK_DRUG
PNEUMONIA_AMOXICILLIN_DURATION_REVIEW.html,LEGACY-ISRCTN-76888927-CAP-IT,34726708,CAP-IT (Bielicki 2021),,OK,Effect of Amoxicillin Dose and Treatment Duration on the Need for Antibiotic Re-treatment in Children With Community-Acquired Pneumonia: The CAP-IT Randomized Clinical Trial.,2021 Nov 2,,,,OK_ACRONYM
POLYCYTHEMIA_VERA_REVIEW.html,NCT01243944,25629741,RESPONSE (Vannucchi 2015),,WRONG_PMID,Ruxolitinib versus standard therapy for the treatment of polycythemia vera.,2015 Jan 29,41890273,Ruxolitinib treatment in patients with polycythemia vera reduces JAK2 variant allele frequency and improves symptom burden and hematocrit control.,NCT01243944[si],OK_KEYWORDS
POLYCYTHEMIA_VERA_REVIEW.html,NCT02038036,27916398,RESPONSE-2 (Passamonti 2017),,OK,"Ruxolitinib for the treatment of inadequately controlled polycythaemia vera without splenomegaly (RESPONSE-2): a randomised, open-label, phase 3b study.",2017 Jan,,,,OK_ACRONYM
POLYCYTHEMIA_VERA_REVIEW.html,NCT01949805,31816374,PROUD-PV (Gisslinger 2020),,WRONG_PMID,Fabrication of chitosan/agarose scaffolds containing extracellular matrix for tissue engineering applications.,2020 Jan 15,30287855,Ropeginterferon alpha-2b targets JAK2V617F-positive polycythemia vera cells in vitro and in vivo.,NCT01949805[si],WRONG_PMID
POSTPARTUM_HEMORRHAGE_REVIEW.html,NCT04341662,37224076,E-MOTIVE (PPH bundle),,WRONG_PMID,Establishing the Australian National Endometriosis Clinical and Scientific Trials (NECST) Registry: A protocol paper.,2023 May 1,38844798,A cost-effectiveness analysis of early detection and bundled treatment of postpartum hemorrhage alongside the E-MOTIVE trial.,NCT04341662[si],WRONG_PMID
POSTPARTUM_HEMORRHAGE_REVIEW.html,LEGACY-ISRCTN-76912190-WOMAN,28456509,WOMAN trial (TXA for PPH),,OK,"Effect of early tranexamic acid administration on mortality, hysterectomy, and other morbidities in women with post-partum haemorrhage (WOMAN): an international, randomised, double-blind, placebo-controlled trial.",2017 May 27,,,,OK_ACRONYM
POSTPARTUM_HEMORRHAGE_REVIEW.html,LEGACY-ISRCTN-95444399-CHAMPION,29949473,CHAMPION (heat-stable carbetocin),,OK,Heat-Stable Carbetocin versus Oxytocin to Prevent Hemorrhage after Vaginal Birth.,2018 Aug 23,,,,WRONG_PMID
PPH_BUNDLE_REVIEW.html,NCT00872469,28456509,WOMAN,,OK,"Effect of early tranexamic acid administration on mortality, hysterectomy, and other morbidities in women with post-partum haemorrhage (WOMAN): an international, randomised, double-blind, placebo-controlled trial.",2017 May 27,,,,OK_ACRONYM
PPH_BUNDLE_REVIEW.html,NCT03475342,37499666,WOMAN-2,,WRONG_PMID,Little directional change in the timing of Arctic spring phenology over the past 25 years.,2023 Aug 7,39461792,"The effect of tranexamic acid on postpartum bleeding in women with moderate and severe anaemia (WOMAN-2): an international, randomised, double-blind, placebo-controlled trial.",NCT03475342[si],WRONG_PMID
PPH_BUNDLE_REVIEW.html,NCT04341662,37158612,E-MOTIVE,,WRONG_PMID,Clear aligner therapy in children: case reports of phase I treatment.,2023 Feb,38844798,A cost-effectiveness analysis of early detection and bundled treatment of postpartum hemorrhage alongside the E-MOTIVE trial.,NCT04341662[si],WRONG_PMID
PREGNANCY_HIV_VESTED_REVIEW.html,NCT03048422,33891894,IMPAACT 2010 / VESTED,,WRONG_PMID,Children in All Policies 2030: a new initiative to implement the recommendations of the WHO-UNICEF-Lancet Commission.,2021 May 1,39250651,Markers of Maternal Bone and Renal Toxicity Through 50 Weeks Postpartum: IMPAACT 2010 (VESTED) Trial.,NCT03048422[si],WRONG_PMID
PREGNANCY_IRON_FCM_REVIEW.html,LEGACY-ANZCTR-12618001268235-FCM,37088092,Pasricha 2023 Malawi (FCM vs oral iron),,OK,Ferric carboxymaltose versus standard-of-care oral iron to treat second-trimester anaemia in Malawian pregnant women: a randomised controlled trial.,2023 May 13,,,,OK_DRUG
PRIMAQUINE_GAMETOCYTE_DR_REVIEW.html,NCT01365598,24631232,Eziefula 2014 Uganda,,WRONG_PMID,Effect of flowable composite liner and glass ionomer liner on class II gingival marginal adaptation of direct composite restorations with different bonding strategies.,2014 May,27197604,Persistence of Plasmodium falciparum parasitemia after artemisinin combination therapy: evidence from a randomized trial in Uganda.,NCT01365598[si],WRONG_PMID
PRIMAQUINE_GAMETOCYTE_DR_REVIEW.html,NCT02174900,27339845,SAFEPRIM Burkina Faso,,WRONG_PMID,Electrocardiographic Monitoring Following Transcatheter Aortic Valve Replacement: Do We Need to and for How Long?,2016 Jun 27,29324864,"Safety of single low-dose primaquine in glucose-6-phosphate dehydrogenase deficient falciparum-infected African males: Two open-label, randomized, safety trials.",NCT02174900[si],WRONG_PMID
PSA_BIOLOGICS_REVIEW.html,NCT01695239,27553214,SPIRIT-P1,,OK,"Ixekizumab, an interleukin-17A specific monoclonal antibody, for the treatment of biologic-naive patients with active psoriatic arthritis: results from the 24-week randomised, double-blind, placebo-controlled and active (adalimumab)-controlled period of the phase III trial SPIRIT-P1.",2017 Jan,,,,OK_ACRONYM
PSA_BIOLOGICS_REVIEW.html,NCT03158285,32178766,DISCOVER-2,,OK,"Guselkumab in biologic-naive patients with active psoriatic arthritis (DISCOVER-2): a double-blind, randomised, placebo-controlled phase 3 trial.",2020 Apr 4,,,,OK_ACRONYM
PSA_BIOLOGICS_REVIEW.html,NCT03895203,37541749,BE OPTIMAL,,WRONG_PMID,"Correlates of Neisseria gonorrhoeae antimicrobial resistance: cross-sectional results from an open cohort sentinel surveillance network in Québec, Canada, 2016-2019.",2023 Aug 4,41838419,,NCT03895203[si],WRONG_PMID
PSA_BIOLOGICS_REVIEW.html,NCT03104400,33870643,SELECT-PsA 1,,WRONG_PMID,Is hepatectomy an appropriate option for bilobar liver metastasis with portal vein tumor thrombus of colorectal cancer?,2022 Apr,40875187,"Safety Profile of Upadacitinib: Descriptive Analysis in Over 27,000 Patient-Years Across Rheumatoid Arthritis, Psoriatic Arthritis, Axial Spondyloarthritis, Atopic Dermatitis, and Inflammatory Bowel Disease.",NCT03104400[si],WRONG_PMID
RCC_1L_REVIEW.html,NCT03141177,33657295,CheckMate 9ER,,WRONG_PMID,Nivolumab plus Cabozantinib versus Sunitinib for Advanced Renal-Cell Carcinoma.,2021 Mar 4,41617395,Partitioned overall survival: comprehensive analysis of survival states over 4 years in CheckMate 9ER comparing first-line nivolumab plus cabozantinib versus sunitinib in advanced renal cell carcinoma.,NCT03141177[si],OK_KEYWORDS
RCC_1L_REVIEW.html,NCT02853331,30779529,KEYNOTE-426,,WRONG_PMID,Pembrolizumab plus Axitinib versus Sunitinib for Advanced Renal-Cell Carcinoma.,2019 Mar 21,40750932,Pembrolizumab plus axitinib versus sunitinib for advanced clear cell renal cell carcinoma: 5-year survival and biomarker analyses of the phase 3 KEYNOTE-426 trial.,NCT02853331[si],OK_KEYWORDS
RCC_1L_REVIEW.html,NCT02811861,33616314,CLEAR,,WRONG_PMID,Lenvatinib plus Pembrolizumab or Everolimus for Advanced Renal Cell Carcinoma.,2021 Apr 8,39885377,Unanchored simulated treatment comparison on survival outcomes using parametric and Royston-Parmar models with application to lenvatinib plus pembrolizumab in renal cell carcinoma.,NCT02811861[si],OK_KEYWORDS
RCC_1L_REVIEW.html,NCT02231749,29562145,CheckMate 214,,WRONG_PMID,Nivolumab plus Ipilimumab versus Sunitinib in Advanced Renal-Cell Carcinoma.,2018 Apr 5,39060019,,NCT02231749[si],OK_KEYWORDS
RESMETIROM_MASH_REVIEW.html,NCT03900429,38231248,MAESTRO-NASH,,WRONG_PMID,To see for oneself: beyond an uncertain cause of death.,2024 Mar,41895606,Quantitative regression of qFibrosis with resmetirom: Exploratory histologic endpoints from the MAESTRO-NASH phase III clinical trial.,NCT03900429[si],WRONG_PMID
RISANKIZUMAB_CD_REVIEW.html,NCT03105128,35644154,ADVANCE,,OK,Risankizumab as induction therapy for Crohn's disease: results from the phase 3 ADVANCE and MOTIVATE induction trials.,2022 May 28,,,,OK_ACRONYM
RISANKIZUMAB_CD_REVIEW.html,NCT03104413,35644154,MOTIVATE,,OK,Risankizumab as induction therapy for Crohn's disease: results from the phase 3 ADVANCE and MOTIVATE induction trials.,2022 May 28,,,,OK_ACRONYM
RISANKIZUMAB_CD_REVIEW.html,NCT03105102,35644155,FORTIFY,,OK,"Risankizumab as maintenance therapy for moderately to severely active Crohn's disease: results from the multicentre, randomised, double-blind, placebo-controlled, withdrawal phase 3 FORTIFY maintenance trial.",2022 May 28,,,,OK_ACRONYM
ROMOSOZUMAB_OP_REVIEW.html,NCT01575834,27641143,FRAME,,WRONG_PMID,Romosozumab Treatment in Postmenopausal Women with Osteoporosis.,2016 Oct 20,38573517,Romosozumab in patients who experienced an on-study fracture: post hoc analyses of the FRAME and ARCH phase 3 trials.,NCT01575834[si],OK_KEYWORDS
ROMOSOZUMAB_OP_REVIEW.html,NCT01631214,28892457,ARCH,,WRONG_PMID,Romosozumab or Alendronate for Fracture Prevention in Women with Osteoporosis.,2017 Oct 12,39854280,Romosozumab Improves Tissue Thickness-Adjusted Trabecular Bone Score in Women With Osteoporosis and Diabetes.,NCT01631214[si],OK_KEYWORDS
ROMOSOZUMAB_OP_REVIEW.html,NCT02186171,28689769,BRIDGE,,WRONG_PMID,Osteoporosis treatment: recent developments and ongoing challenges.,2017 Nov,29931216,A Phase III Randomized Placebo-Controlled Trial to Evaluate Efficacy and Safety of Romosozumab in Men With Osteoporosis.,NCT02186171[si],WRONG_PMID
ROTAVIRUS_VACCINE_AFRICA_REVIEW.html,NCT00241644,20107214,Rotarix Africa (Madhi 2010),,WRONG_PMID,Effect of human rotavirus vaccine on severe diarrhea in African infants.,2010 Jan 28,29564996,Timing and predictors of severe rotavirus gastroenteritis among unvaccinated infants in low- and middle-income countries.,NCT00241644[si],OK_KEYWORDS
ROTAVIRUS_VACCINE_AFRICA_REVIEW.html,NCT00362648,20692030,RotaTeq Africa (Armah 2010),,WRONG_PMID,"Efficacy of pentavalent rotavirus vaccine against severe rotavirus gastroenteritis in infants in developing countries in sub-Saharan Africa: a randomised, double-blind, placebo-controlled trial.",2010 Aug 21,29564996,Timing and predictors of severe rotavirus gastroenteritis among unvaccinated infants in low- and middle-income countries.,NCT00362648[si],OK_KEYWORDS
ROTAVIRUS_VACCINE_AFRICA_REVIEW.html,NCT02145000,28327203,Rotasiil ROSE Niger (Isanaka 2017),,WRONG_PMID,An appraisal of analytical tools used in predicting clinical outcomes following radiation therapy treatment of men with prostate cancer: a systematic review.,2017 Mar 21,35500028,Evaluation of multiple micronutrient supplementation and medium-quantity lipid-based nutrient supplementation in pregnancy on child development in rural Niger: A secondary analysis of a cluster randomized controlled trial.,NCT02145000[si],WRONG_PMID
RSV_VACCINE_OLDER_REVIEW.html,NCT05035212,37018468,RENOIR,,WRONG_PMID,Efficacy and Safety of a Bivalent RSV Prefusion F Vaccine in Older Adults.,2023 Apr 20,39928572,"Efficacy, Immunogenicity, and Safety of the Bivalent Respiratory Syncytial Virus (RSV) Prefusion F Vaccine in Older Adults Over 2 RSV Seasons.",NCT05035212[si],OK_KEYWORDS
RSV_VACCINE_OLDER_REVIEW.html,NCT04886596,36791160,AReSVi-006,,WRONG_PMID,Respiratory Syncytial Virus Prefusion F Protein Vaccine in Older Adults.,2023 Feb 16,41637686,Cost-effectiveness of the adjuvanted respiratory syncytial virus prefusion F protein (RSVPreF3) vaccine in Japanese adults aged 50-59 years at increased risk of severe RSV disease and those aged ≥60 years.,NCT04886596[si],OK_KEYWORDS
RSV_VACCINE_OLDER_REVIEW.html,NCT05127434,38091530,ConquerRSV,,OK,Efficacy and Safety of an mRNA-Based RSV PreF Vaccine in Older Adults.,2023 Dec 14,,,,OK_ACRONYM
RUSFERTIDE_PV_REVIEW.html,NCT05210790,39530341,VERIFY,,WRONG_PMID,Experimental investigation of circumnutation-inspired penetration in sand.,2024 Nov 12,42062206,"Verify, Then Trust: Using Artificial Intelligence in Publication of Research.",VERIFY[ti],WRONG_PMID
SAM_SIMPLIFIED_PROTOCOL_REVIEW.html,NCT04698070,41043877,OptiMA Niger (ComPAS vs Standard),,WRONG_PMID,"Optimizing management of uncomplicated acute malnutrition in children in rural Niger: a 3-arm individually randomized, controlled, noninferiority trial.",2025 Oct,35090531,Simplifying and optimising management of acute malnutrition in children aged 6 to 59 months: study protocol for a 3 arms community-based individually randomised controlled trial in decentralised Niger.,NCT04698070[si],OK_DRUG
SCD_DISEASE_MOD_REVIEW.html,NCT01966731,31499039,"REACH (hydroxyurea, Africa)",,WRONG_PMID,2019 Gut Microbiota for Health World Summit.,2020 Jan,41026975,Hydroxyurea pharmacokinetics in children with sickle cell anemia across different global populations.,NCT01966731[si],WRONG_PMID
SCD_DISEASE_MOD_REVIEW.html,NCT01179217,29969573,L-glutamine (Endari),,WRONG_PMID,Is Targeting the Inflammasome a Way Forward for Neuroscience Drug Discovery?,2018 Dec,38775255,Antioxidant supplementation for sickle cell disease.,NCT01179217[si],WRONG_PMID
SCD_DISEASE_MOD_REVIEW.html,NCT03745287,38661449,CLIMB-121 (exa-cel/Casgevy),,WRONG_PMID,Exagamglogene Autotemcel for Severe Sickle Cell Disease.,2024 May 9,40857358,Improvements in health-related quality of life in patients with severe sickle cell disease after exagamglogene autotemcel.,NCT03745287[si],OK_KEYWORDS
SCHISTOSOMIASIS_ARPRAZIQUANTEL_REVIEW.html,NCT03845140,38678933,L-PZQ ODT (arpraziquantel) phase 3,,WRONG_PMID,Quorum sensing bacteria improve microbial networks stability and complexity in wastewater treatment plants.,2024 May,36893784,,NCT03845140[si],WRONG_PMID
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03548935,33567185,STEP-1,,WRONG_PMID,Once-Weekly Semaglutide in Adults with Overweight or Obesity.,2021 Mar 18,40980163,Proteomic signatures reflect effects of semaglutide treatment for MASH.,NCT03548935[si],OK_KEYWORDS
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03611582,33625476,STEP-3,,OK,Effect of Subcutaneous Semaglutide vs Placebo as an Adjunct to Intensive Behavioral Therapy on Body Weight in Adults With Overweight or Obesity: The STEP 3 Randomized Clinical Trial.,2021 Apr 13,,,,OK_ACRONYM
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03693430,36216945,STEP-5,,OK,Two-year effects of semaglutide in adults with overweight or obesity: the STEP 5 trial.,2022 Oct,,,,OK_ACRONYM
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03552757,33667417,STEP-2,,OK,"Semaglutide 2·4 mg once a week in adults with overweight or obesity, and type 2 diabetes (STEP 2): a randomised, double-blind, double-dummy, placebo-controlled, phase 3 trial.",2021 Mar 13,,,,OK_ACRONYM
SEPSIS_RESUSCITATION_REVIEW.html,NCT01945983,30704260,CENSER (Permpikul 2019),,OK,Early Use of Norepinephrine in Septic Shock Resuscitation (CENSER). A Randomized Trial.,2019 May 1,,,,OK_ACRONYM
SEPSIS_RESUSCITATION_REVIEW.html,NCT03434028,36688507,CLOVERS (Shapiro 2023),,WRONG_PMID,Early Restrictive or Liberal Fluid Management for Sepsis-Induced Hypotension.,2023 Feb 9,41632536,Plasma chondroitin sulfate predicts the effectiveness of fluid resuscitation strategies in patients with sepsis.,NCT03434028[si],OK_KEYWORDS
SEPSIS_RESUSCITATION_REVIEW.html,NCT03668236,35709019,CLASSIC (Meyhoff 2022),,WRONG_PMID,Restriction of Intravenous Fluid in ICU Patients with Septic Shock.,2022 Jun 30,40272936,Effects of IV Fluid Restriction According to Standard Fluid Treatment Intensity Across Conservative Versus Liberal Approach to Fluid Therapy of Septic Shock in Intensive Care (CLASSIC) Trial Sites.,NCT03668236[si],OK_KEYWORDS
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01691521,25199059,MENSA,,WRONG_PMID,Mepolizumab treatment in patients with severe eosinophilic asthma.,2014 Sep 25,37131185,Can we predict who will benefit most from biologics in severe asthma? A post-hoc analysis of two phase 3 trials.,NCT01691521[si],WRONG_PMID
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01287039,25736990,Castro-2015-Resliz,,WRONG_PMID,"Reslizumab for inadequately controlled asthma with elevated blood eosinophil counts: results from two multicentre, parallel, double-blind, randomised, placebo-controlled, phase 3 trials.",2015 May,31626990,Efficacy of Intravenous Reslizumab in Oral Corticosteroid-Dependent Asthma.,NCT01287039[si],OK_DRUG
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01928771,27609408,SIROCCO,,OK,"Efficacy and safety of benralizumab for patients with severe asthma uncontrolled with high-dosage inhaled corticosteroids and long-acting β(2)-agonists (SIROCCO): a randomised, multicentre, placebo-controlled phase 3 trial.",2016 Oct 29,,,,OK_ACRONYM
SEVERE_ASTHMA_NMA_REVIEW.html,NCT02414854,29782217,QUEST,,WRONG_PMID,Dupilumab Efficacy and Safety in Moderate-to-Severe Uncontrolled Asthma.,2018 Jun 28,40458676,,NCT02414854[si],WRONG_PMID
SEVERE_ASTHMA_NMA_REVIEW.html,NCT03347279,33979488,NAVIGATOR,,WRONG_PMID,"Tezepelumab in Adults and Adolescents with Severe, Uncontrolled Asthma.",2021 May 13,41072729,Effect of tezepelumab on asthma exacerbations co-occurring with infection-attributed acute respiratory illnesses.,NCT03347279[si],WRONG_PMID
SEVERE_PEDIATRIC_FEBRILE_AFRICA_REVIEW.html,LEGACY-ISRCTN-50258054-AQUAMAT,21062666,AQUAMAT (IV artesunate vs IV quinine),,OK,"Artesunate versus quinine in the treatment of severe falciparum malaria in African children (AQUAMAT): an open-label, randomised trial.",2010 Nov 13,,,,OK_ACRONYM
SEVERE_PEDIATRIC_FEBRILE_AFRICA_REVIEW.html,LEGACY-ISRCTN-69856593-FEAST,21615299,FEAST (fluid bolus severe sepsis),,OK,Mortality after fluid bolus in African children with severe infection.,2011 Jun 30,,,,WRONG_PMID
SEVERE_PEDIATRIC_FEBRILE_AFRICA_REVIEW.html,LEGACY-ISRCTN-84086586-TRACT,31314969,TRACT (transfusion threshold anaemic),,WRONG_PMID,"Health Care Spending, Utilization, and Quality 8 Years into Global Payment.",2019 Jul 18,42084780,"Pyomyositis, a rare complication of a urinary tract infection on FDG PET/CT.",TRACT[ti],WRONG_PMID
SGLT2_HF_REVIEW.html,NCT03036124,31535829,DAPA-HF,,WRONG_PMID,Dapagliflozin in Patients with Heart Failure and Reduced Ejection Fraction.,2019 Nov 21,41170566,Survival Odds to Minimize Risk Heterogeneity Bias in Heart Failure Trials: Application to Dapagliflozin.,NCT03036124[si],OK_KEYWORDS
SGLT2_HF_REVIEW.html,NCT03057977,32865377,EMPEROR-Reduced,,WRONG_PMID,Cardiovascular and Renal Outcomes with Empagliflozin in Heart Failure.,2020 Oct 8,39217550,Reaffirmation of Mechanistic Proteomic Signatures Accompanying SGLT2 Inhibition in Patients With Heart Failure: A Validation Cohort of the EMPEROR Program.,NCT03057977[si],OK_KEYWORDS
SGLT2_HF_REVIEW.html,NCT03057951,34449189,EMPEROR-Preserved,,WRONG_PMID,Empagliflozin in Heart Failure with a Preserved Ejection Fraction.,2021 Oct 14,41493412,"Serum Magnesium, Outcomes, and the Effect of Empagliflozin in Heart Failure With Mildly Reduced and Preserved Ejection Fraction: Findings From EMPEROR-Preserved.",NCT03057951[si],OK_KEYWORDS
SGLT2_HF_REVIEW.html,NCT03619213,36029465,DELIVER,,OK,Efficacy and Safety of Dapagliflozin According to Frailty in Patients With Heart Failure: A Prespecified Analysis of the DELIVER Trial.,2022 Oct 18,,,,OK_ACRONYM
SGLT2_HF_REVIEW.html,NCT03521934,33200892,SOLOIST-WHF,,WRONG_PMID,Sotagliflozin in Patients with Diabetes and Recent Worsening Heart Failure.,2021 Jan 14,39260929,Effects of Sotagliflozin on Health Status in Patients With Worsening Heart Failure: Results From SOLOIST-WHF.,NCT03521934[si],OK_KEYWORDS
SGLT2_MACE_CVOT_REVIEW.html,NCT01131676,26378978,EMPA-REG OUTCOME,,OK,"Empagliflozin, Cardiovascular Outcomes, and Mortality in Type 2 Diabetes.",2015 Nov 26,,,,OK_ACRONYM
SGLT2_MACE_CVOT_REVIEW.html,NCT01032629,28605608,CANVAS,,WRONG_PMID,Canagliflozin and Cardiovascular and Renal Events in Type 2 Diabetes.,2017 Aug 17,41926219,Association of Urinary EGF with Kidney Outcomes and Effects of Sodium-Glucose Cotransporter 2 Inhibition.,NCT01032629[si],OK_KEYWORDS
SGLT2_MACE_CVOT_REVIEW.html,NCT01730534,30415602,DECLARE-TIMI 58,,WRONG_PMID,Dapagliflozin and Cardiovascular Outcomes in Type 2 Diabetes.,2019 Jan 24,40952180,Galectin-3 and kidney function in type 2 diabetes treated with dapagliflozin: Analysis from DECLARE-TIMI 58.,NCT01730534[si],WRONG_PMID
SGLT2_MACE_CVOT_REVIEW.html,NCT01986881,32966714,VERTIS-CV,,WRONG_PMID,Cardiovascular Outcomes with Ertugliflozin in Type 2 Diabetes.,2020 Oct 8,38770818,Sodium-glucose co-transporter protein 2 (SGLT2) inhibitors for people with chronic kidney disease and diabetes.,NCT01986881[si],WRONG_PMID
SGLT2I_HF_NMA_REVIEW.html,NCT03036124,31535829,DAPA-HF,,WRONG_PMID,Dapagliflozin in Patients with Heart Failure and Reduced Ejection Fraction.,2019 Nov 21,41170566,Survival Odds to Minimize Risk Heterogeneity Bias in Heart Failure Trials: Application to Dapagliflozin.,NCT03036124[si],OK_KEYWORDS
SGLT2I_HF_NMA_REVIEW.html,NCT03057977,32865377,EMPEROR-Reduced,,WRONG_PMID,Cardiovascular and Renal Outcomes with Empagliflozin in Heart Failure.,2020 Oct 8,39217550,,NCT03057977[si],OK_KEYWORDS
SGLT2I_HF_NMA_REVIEW.html,NCT03057951,34449189,EMPEROR-Preserved,,WRONG_PMID,Empagliflozin in Heart Failure with a Preserved Ejection Fraction.,2021 Oct 14,41493412,"Serum Magnesium, Outcomes, and the Effect of Empagliflozin in Heart Failure With Mildly Reduced and Preserved Ejection Fraction: Findings From EMPEROR-Preserved.",NCT03057951[si],OK_KEYWORDS
SGLT2I_HF_NMA_REVIEW.html,NCT03619213,36029465,DELIVER,,OK,Efficacy and Safety of Dapagliflozin According to Frailty in Patients With Heart Failure: A Prespecified Analysis of the DELIVER Trial.,2022 Oct 18,,,,OK_ACRONYM
SGLT2I_HF_NMA_REVIEW.html,NCT03521934,33200892,SOLOIST-WHF,,WRONG_PMID,Sotagliflozin in Patients with Diabetes and Recent Worsening Heart Failure.,2021 Jan 14,39260929,Effects of Sotagliflozin on Health Status in Patients With Worsening Heart Failure: Results From SOLOIST-WHF.,NCT03521934[si],OK_KEYWORDS
SGLT2I_HF_NMA_REVIEW.html,NCT03315143,33200891,SCORED,,WRONG_PMID,Sotagliflozin in Patients with Diabetes and Chronic Kidney Disease.,2021 Jan 14,39961315,Effect of sotagliflozin on major adverse cardiovascular events: a prespecified secondary analysis of the SCORED randomised trial.,NCT03315143[si],WRONG_PMID
