file,key,claim_name,claim_n,verdict,aact_brief_title,aact_enrollment,title_overlap,n_ratio,country_mismatch,notes
JAK_RA_REVIEW.html,NCT01710358,RA-BEAM,975,TITLE_MISMATCH,A Study in Moderate to Severe Rheumatoid Arthritis,1307,0,0.75,,title 0-token overlap (claim='RA-BEAM' aact='A Study in Moderate to Severe Rheumatoid')
JAK_RA_REVIEW.html,NCT02675426,SELECT-NEXT,442,TITLE_MISMATCH,A Study Comparing Upadacitinib (ABT-494) to Placebo in Adults With Rheumatoid Ar,661,0,0.67,,title 0-token overlap (claim='SELECT-NEXT' aact='A Study Comparing Upadacitinib (ABT-494)')
JAK_RA_REVIEW.html,NCT02889796,FINCH-1,950,TITLE_MISMATCH,Filgotinib in Combination With Methotrexate in Adults With Moderately to Severel,1759,0,0.54,,title 0-token overlap (claim='FINCH-1' aact='Filgotinib in Combination With Methotrex')
JAK_UC_REVIEW.html,NCT01465763,OCTAVE Induction 1,598,OK,"A Study Evaluating The Efficacy And Safety Of CP-690,550 In Patients With Modera",614,1,0.97,,
JAK_UC_REVIEW.html,NCT02819635,U-ACHIEVE Induction,473,OK,A Study to Evaluate the Safety and Efficacy of Upadacitinib (ABT-494) for Induct,1302,1,0.36,,
JAK_UC_REVIEW.html,NCT02914522,SELECTION Induction A,343,OK,Study to Evaluate the Efficacy and Safety of Filgotinib in the Induction and Mai,1351,1,0.25,,
JAKI_AD_NMA_REVIEW.html,NCT03349060,JADE-MONO-1,232,TITLE_MISMATCH,Study to Evaluate Efficacy and Safety of PF-04965842 in Subjects Aged 12 Years A,387,0,0.60,,title 0-token overlap (claim='JADE-MONO-1' aact='Study to Evaluate Efficacy and Safety of')
JAKI_AD_NMA_REVIEW.html,NCT03575871,JADE-MONO-2,232,TITLE_MISMATCH,Study Evaluating Efficacy and Safety of PF-04965842 in Subjects Aged 12 Years An,391,0,0.59,,title 0-token overlap (claim='JADE-MONO-2' aact='Study Evaluating Efficacy and Safety of ')
JAKI_AD_NMA_REVIEW.html,NCT03569293,Measure Up 1,566,TITLE_MISMATCH,Evaluation of Upadacitinib in Adolescent and Adult Patients With Moderate to Sev,912,0,0.62,,title 0-token overlap (claim='Measure Up 1' aact='Evaluation of Upadacitinib in Adolescent')
JAKI_AD_NMA_REVIEW.html,NCT03607422,Measure Up 2,560,OK,A Study to Evaluate Upadacitinib in Adolescents and Adults With Moderate to Seve,912,1,0.61,,
JAKI_AD_NMA_REVIEW.html,NCT03334396,BREEZE-AD1,300,TITLE_MISMATCH,A Study of Baricitinib (LY3009104) in Patients With Moderate to Severe Atopic De,660,0,0.45,,title 0-token overlap (claim='BREEZE-AD1' aact='A Study of Baricitinib (LY3009104) in Pa')
JAKI_AD_NMA_REVIEW.html,NCT03334422,BREEZE-AD2,307,TITLE_MISMATCH,Study of Baricitinib (LY3009104) in Patients With Moderate to Severe Atopic Derm,615,0,0.50,,title 0-token overlap (claim='BREEZE-AD2' aact='Study of Baricitinib (LY3009104) in Pati')
JAKI_AD_REVIEW.html,NCT03349060,JADE MONO-1,232,TITLE_MISMATCH,Study to Evaluate Efficacy and Safety of PF-04965842 in Subjects Aged 12 Years A,387,0,0.60,,title 0-token overlap (claim='JADE MONO-1' aact='Study to Evaluate Efficacy and Safety of')
JAKI_AD_REVIEW.html,NCT03575871,JADE MONO-2,233,TITLE_MISMATCH,Study Evaluating Efficacy and Safety of PF-04965842 in Subjects Aged 12 Years An,391,0,0.60,,title 0-token overlap (claim='JADE MONO-2' aact='Study Evaluating Efficacy and Safety of ')
JAKI_AD_REVIEW.html,NCT03569293,MEASURE-UP 1,562,TITLE_MISMATCH,Evaluation of Upadacitinib in Adolescent and Adult Patients With Moderate to Sev,912,0,0.62,,title 0-token overlap (claim='MEASURE-UP 1' aact='Evaluation of Upadacitinib in Adolescent')
JAKI_AD_REVIEW.html,NCT03607422,MEASURE-UP 2,554,OK,A Study to Evaluate Upadacitinib in Adolescents and Adults With Moderate to Seve,912,1,0.61,,
JAKI_RA_NMA_REVIEW.html,NCT00853385,ORAL-Standard,306,TITLE_MISMATCH,"A Phase 3 Study Comparing 2 Doses Of CP-690,550 And The Active Comparator, Humir",717,0,0.43,,title 0-token overlap (claim='ORAL-Standard' aact='A Phase 3 Study Comparing 2 Doses Of CP-')
JAKI_RA_NMA_REVIEW.html,NCT01710358,RA-BEAM,975,TITLE_MISMATCH,A Study in Moderate to Severe Rheumatoid Arthritis,1307,0,0.75,,title 0-token overlap (claim='RA-BEAM' aact='A Study in Moderate to Severe Rheumatoid')
JAKI_RA_NMA_REVIEW.html,NCT02629159,SELECT-Compare,1302,TITLE_MISMATCH,A Study Comparing Upadacitinib (ABT-494) to Placebo and to Adalimumab in Adults ,1629,0,0.80,,title 0-token overlap (claim='SELECT-Compare' aact='A Study Comparing Upadacitinib (ABT-494)')
JAKI_RA_NMA_REVIEW.html,NCT02889796,FINCH-1,950,TITLE_MISMATCH,Filgotinib in Combination With Methotrexate in Adults With Moderately to Severel,1759,0,0.54,,title 0-token overlap (claim='FINCH-1' aact='Filgotinib in Combination With Methotrex')
KRAS_G12C_NMA_REVIEW.html,NCT04303780,CodeBreaK 200,345,OK,"""Study to Compare AMG 510 Proposed INN Sotorasib With Docetaxel in Non Small Cel",345,1,1.00,,
KRAS_G12C_NMA_REVIEW.html,NCT04685135,KRYSTAL-12,453,TITLE_MISMATCH,Phase 3 Study of MRTX849 (Adagrasib) vs Docetaxel in Patients With Advanced Non-,453,0,1.00,,title 0-token overlap (claim='KRYSTAL-12' aact='Phase 3 Study of MRTX849 (Adagrasib) vs ')
LEBRIKIZUMAB_AD_REVIEW.html,NCT04146363,ADvocate1,352,OK,Evaluation of the Efficacy and Safety of Lebrikizumab (LY3650150) in Moderate to,424,1,0.83,,
LEBRIKIZUMAB_AD_REVIEW.html,NCT04178967,ADvocate2,353,TITLE_MISMATCH,Evaluation of the Efficacy and Safety of Lebrikizumab (LY3650150) in Moderate to,445,0,0.79,,title 0-token overlap (claim='ADvocate2' aact='Evaluation of the Efficacy and Safety of')
LEBRIKIZUMAB_AD_REVIEW.html,NCT04250337,ADhere,211,TITLE_MISMATCH,Safety and Efficacy of Lebrikizumab (LY3650150) in Combination With Topical Cort,228,0,0.93,,title 0-token overlap (claim='ADhere' aact='Safety and Efficacy of Lebrikizumab (LY3')
LENACAPAVIR_PREP_REVIEW.html,NCT04994509,PURPOSE-1,5338,TITLE_MISMATCH,Pre-Exposure Prophylaxis Study of Lenacapavir and Emtricitabine/Tenofovir Alafen,5368,0,0.99,,title 0-token overlap (claim='PURPOSE-1' aact='Pre-Exposure Prophylaxis Study of Lenaca')
LENACAPAVIR_PREP_REVIEW.html,NCT04925752,PURPOSE-2,3267,TITLE_MISMATCH,Study of Lenacapavir for HIV Pre-Exposure Prophylaxis in People Who Are at Risk ,3292,0,0.99,,title 0-token overlap (claim='PURPOSE-2' aact='Study of Lenacapavir for HIV Pre-Exposur')
LIPID_HUB_REVIEW.html,NCT01492361,REDUCE-IT,8179,OK,A Study of AMR101 to Evaluate Its Ability to Reduce Cardiovascular Events in Hig,8179,1,1.00,,
LIPID_HUB_REVIEW.html,NCT02104817,STRENGTH,13078,OK,Outcomes Study to Assess STatin Residual Risk Reduction With EpaNova in HiGh CV ,13078,1,1.00,,
LIPID_HUB_REVIEW.html,NCT01169259,VITAL,25871,OK,Vitamin D and Omega-3 Trial (VITAL),25871,1,1.00,,
LIPID_HUB_REVIEW.html,NCT01841944,OMEMI,1027,TITLE_MISMATCH,Omega-3 Fatty Acids in Elderly Patients With Acute Myocardial Infarction,1027,0,1.00,,title 0-token overlap (claim='OMEMI' aact='Omega-3 Fatty Acids in Elderly Patients ')
LIPID_HUB_REVIEW.html,NCT02944682,RESPECT-EPA,3884,TITLE_MISMATCH,Household Air Pollution and Health: A Multi-country LPG Intervention Trial,3640,0,1.07,,title 0-token overlap (claim='RESPECT-EPA' aact='Household Air Pollution and Health: A Mu')
LU_PSMA_MCRPC_REVIEW.html,NCT03511664,VISION,831,OK,Study of 177Lu-PSMA-617 In Metastatic Castrate-Resistant Prostate Cancer,861,1,0.97,,
LU_PSMA_MCRPC_REVIEW.html,NCT04689828,PSMAfore,468,OK,177Lu-PSMA-617 vs. Androgen Receptor-Directed Therapy in the Treatment of Progre,469,1,1.00,,
MALARIA_ACT_NMA_REVIEW.html,NCT01704508,Bandim AL-vs-DP,346,TITLE_MISMATCH,Improving Anti-malarial Treatment Options in Guinea-Bissau - Part A,346,0,1.00,,title 0-token overlap (claim='Bandim AL-vs-DP' aact='Improving Anti-malarial Treatment Option')
MALARIA_ACT_NMA_REVIEW.html,NCT06076213,TES2022 DRC,1260,OK,Test Efficacy Study on the Recommended Antimalarial Drugs in the Democratic Repu,1260,1,1.00,,
MALARIA_ACT_NMA_REVIEW.html,NCT04565184,Yaounde TES Cameroon,242,OK,Effectiveness and Safety of Artesunate-Amodiaquine and Artemether-Lumefantrine f,242,2,1.00,,
MALARIA_ACT_NMA_REVIEW.html,NCT05192265,Nigeria PA-vs-AL,172,OK,Efficacy and Safety of Pyronaridine-Artesunate Versus Artemether-Lumefantrine,172,1,1.00,,
MALARIA_ACT_NMA_REVIEW.html,NCT04767191,Siaya-Bungoma TES Kenya,400,OK,Malaria Therapeutic Efficacy Study (TES) Kenya,400,3,1.00,,
MALARIA_VACCINE_NMA_REVIEW.html,NCT00866619,"RTS,S/AS01 Phase 3",8923,TITLE_MISMATCH,Efficacy of GSK Biologicals' Candidate Malaria Vaccine 257049 Against Malaria Di,15459,0,0.58,,"title 0-token overlap (claim='RTS,S/AS01 Phase 3' aact='Efficacy of GSK Biologicals' Candidate M')"
MALARIA_VACCINE_NMA_REVIEW.html,NCT03896724,R21/Matrix-M Phase 2b (Datoo 2021),293,OK,"Safety, Immunogenicity and Efficacy of R21 Matrix-M in 5-17 Month Old Children i",450,1,0.65,,
MALARIA_VACCINE_NMA_REVIEW.html,NCT04704830,R21/Matrix-M Phase 3 (Datoo 2024),4800,COUNTRY_MISMATCH,R21/Matrix-M in African Children Against Clinical Malaria,4800,1,1.00,"India,Burkina Faso,Tanzania,Kenya,Mali","snippet countries not in AACT: India, Burkina Faso, Tanzania, Kenya, Mali"
MALARIA_VACCINES_NMA_REVIEW.html,NCT00866619,"RTS,S Phase 3",11899,TITLE_MISMATCH,Efficacy of GSK Biologicals' Candidate Malaria Vaccine 257049 Against Malaria Di,15459,0,0.77,,"title 0-token overlap (claim='RTS,S Phase 3' aact='Efficacy of GSK Biologicals' Candidate M')"
MALARIA_VACCINES_NMA_REVIEW.html,NCT03896724,R21 Phase 2b,300,TITLE_MISMATCH,"Safety, Immunogenicity and Efficacy of R21 Matrix-M in 5-17 Month Old Children i",450,0,0.67,,"title 0-token overlap (claim='R21 Phase 2b' aact='Safety, Immunogenicity and Efficacy of R')"
MALARIA_VACCINES_NMA_REVIEW.html,NCT04704830,R21 Phase 3,3200,TITLE_MISMATCH+COUNTRY_MISMATCH,R21/Matrix-M in African Children Against Clinical Malaria,4800,0,0.67,"Tanzania,Mali,Burkina Faso,Kenya","title 0-token overlap (claim='R21 Phase 3' aact='R21/Matrix-M in African Children Against'); snippet countries not in AACT: Tanzania, Mali, Burkina Faso, Kenya"
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT02589782,TB-PRACTECAL (BPaLM vs SOC),275,TITLE_MISMATCH,Pragmatic Clinical Trial for a More Effective Concise and Less Toxic MDR-TB Trea,552,0,0.50,,title 0-token overlap (claim='TB-PRACTECAL (BPaLM vs SOC)' aact='Pragmatic Clinical Trial for a More Effe')
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT02333799,Nix-TB (BPaL single-arm XDR-TB),218,TITLE_MISMATCH,A Phase 3 Trial Assessing Safety and Efficacy of B-Pa-L in Participants With DR-,109,0,2.00,,title 0-token overlap (claim='Nix-TB (BPaL single-arm XDR-TB)' aact='A Phase 3 Trial Assessing Safety and Eff')
MDR_TB_SHORTENED_NMA_REVIEW.html,NCT03086486,ZeNix (BPaL dose-finding),184,TITLE_MISMATCH,Various Doses and Durations of Linezolid Plus Bedaquiline & Pretomanid in Partic,181,0,1.02,,title 0-token overlap (claim='ZeNix (BPaL dose-finding)' aact='Various Doses and Durations of Linezolid')
MDRTB_BPAL_REVIEW.html,NCT03086486,ZeNix,91,TITLE_MISMATCH,Various Doses and Durations of Linezolid Plus Bedaquiline & Pretomanid in Partic,181,0,0.50,,title 0-token overlap (claim='ZeNix' aact='Various Doses and Durations of Linezolid')
MDRTB_BPAL_REVIEW.html,NCT02589782,TB-PRACTECAL,275,TITLE_MISMATCH,Pragmatic Clinical Trial for a More Effective Concise and Less Toxic MDR-TB Trea,552,0,0.50,,title 0-token overlap (claim='TB-PRACTECAL' aact='Pragmatic Clinical Trial for a More Effe')
MENTAL_HEALTH_FRIENDSHIP_BENCH_REVIEW.html,LEGACY-PACTR-FRIENDSHIP-BENCH,Friendship Bench Zimbabwe,573,ISRCTN_ONLY,,,,,,non-AACT key
MHEALTH_ART_ADHERENCE_REVIEW.html,NCT00830622,WelTel Kenya 1,536,OK,Cell Phone Intervention to Support Antiretroviral Therapy (ART) Adherence in Ken,536,1,1.00,,
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03461757,ACHIEVE I,854,TITLE_MISMATCH,Trial in Adult Subjects With Acute Migraines,1811,0,0.47,,title 0-token overlap (claim='ACHIEVE I' aact='Trial in Adult Subjects With Acute Migra')
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03235479,ACHIEVE II,920,TITLE_MISMATCH,Safety and Efficacy Study in Adult Subjects With Acute Migraines,1485,0,0.62,,title 0-token overlap (claim='ACHIEVE II' aact='Safety and Efficacy Study in Adult Subje')
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT02867709,SAMURAI,1158,TITLE_MISMATCH,"Efficacy, Safety, and Tolerability of Oral Ubrogepant in the Acute Treatment of ",1686,0,0.69,,"title 0-token overlap (claim='SAMURAI' aact='Efficacy, Safety, and Tolerability of Or')"
MIGRAINE_ACUTE_NMA_REVIEW.html,NCT03872453,Rimegepant Study 303,1084,TITLE_MISMATCH,Acute Treatment Trial in Adult Subjects With Migraines,2154,0,0.50,,title 0-token overlap (claim='Rimegepant Study 303' aact='Acute Treatment Trial in Adult Subjects ')
MIRIKIZUMAB_UC_REVIEW.html,NCT03518086,LUCENT-1,1162,OK,An Induction Study of Mirikizumab in Participants With Moderately to Severely Ac,1281,1,0.91,,
MIRIKIZUMAB_UC_REVIEW.html,NCT03524092,LUCENT-2,544,OK,A Maintenance Study of Mirikizumab in Participants With Moderately to Severely A,1177,1,0.46,,
MIRVETUXIMAB_OVARIAN_REVIEW.html,NCT04209855,MIRASOL,453,OK,A Study of Mirvetuximab Soravtansine vs. Investigator's Choice (IC) of Chemother,453,1,1.00,,
MITAPIVAT_THALASSEMIA_REVIEW.html,NCT04770753,ENERGIZE,194,OK,A Study Evaluating the Efficacy and Safety of Mitapivat in Participants With Non,194,1,1.00,,
MITRAL_FUNCMR_REVIEW.html,NCT01626079,COAPT,614,OK,Cardiovascular Outcomes Assessment of the MitraClip Percutaneous Therapy for Hea,776,1,0.79,,
MITRAL_FUNCMR_REVIEW.html,NCT01920698,MITRA-FR,307,TITLE_MISMATCH,Multicentre Study of Percutaneous Mitral Valve Repair MitraClip Device in Patien,304,0,1.01,,title 0-token overlap (claim='MITRA-FR' aact='Multicentre Study of Percutaneous Mitral')
MITRAL_FUNCMR_REVIEW.html,NCT02444338,RESHAPE-HF2,505,TITLE_MISMATCH,A Clinical Evaluation of the Safety and Effectiveness of the MitraClip System in,505,0,1.00,,title 0-token overlap (claim='RESHAPE-HF2' aact='A Clinical Evaluation of the Safety and ')
MM_1L_NMA_REVIEW.html,NCT02252172,MAIA,737,TITLE_MISMATCH,"Study Comparing Daratumumab, Lenalidomide, and Dexamethasone With Lenalidomide a",737,0,1.00,,"title 0-token overlap (claim='MAIA' aact='Study Comparing Daratumumab, Lenalidomid')"
MM_1L_NMA_REVIEW.html,NCT02195479,ALCYONE,706,TITLE_MISMATCH,A Study of Combination of Daratumumab and Velcade (Bortezomib) Melphalan-Prednis,706,0,1.00,,title 0-token overlap (claim='ALCYONE' aact='A Study of Combination of Daratumumab an')
MM_1L_NMA_REVIEW.html,NCT02541383,CASSIOPEIA,1085,TITLE_MISMATCH,A Study to Evaluate Daratumumab in Transplant Eligible Participants With Previou,1085,0,1.00,,title 0-token overlap (claim='CASSIOPEIA' aact='A Study to Evaluate Daratumumab in Trans')
MM_1L_NMA_REVIEW.html,NCT03319667,IMROZ,530,TITLE_MISMATCH,A Study to Investigate the Clinical Benefit of Isatuximab in Combination With Bo,475,0,1.12,,title 0-token overlap (claim='IMROZ' aact='A Study to Investigate the Clinical Bene')
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT02998528,CheckMate-816,358,TITLE_MISMATCH,A Neoadjuvant Study of Nivolumab Plus Ipilimumab or Nivolumab Plus Chemotherapy ,505,0,0.71,,title 0-token overlap (claim='CheckMate-816' aact='A Neoadjuvant Study of Nivolumab Plus Ip')
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT03425643,KEYNOTE-671,797,OK,Efficacy and Safety of Pembrolizumab (MK-3475) With Platinum Doublet Chemotherap,797,1,1.00,,
NEOADJUVANT_IO_NSCLC_REVIEW.html,NCT03800134,AEGEAN,802,OK,A Study of Neoadjuvant/Adjuvant Durvalumab for the Treatment of Patients With Re,825,1,0.97,,
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT02878330,Nirsevimab Phase 2b,1453,TITLE_MISMATCH,A Study to Evaluate the Safety and Efficacy of MEDI8897 for the Prevention of Me,1453,0,1.00,,title 0-token overlap (claim='Nirsevimab Phase 2b' aact='A Study to Evaluate the Safety and Effic')
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT03979313,MELODY,1490,OK,A Study to Evaluate the Safety and Efficacy of MEDI8897 for the Prevention of Me,3012,1,0.49,,
NIRSEVIMAB_INFANT_RSV_REVIEW.html,NCT05437510,HARMONIE,8058,OK,Study of a Single Intramuscular Dose of Nirsevimab in the Prevention of Hospital,8057,1,1.00,,
OBESITY_DRUGS_NMA_REVIEW.html,NCT04184622,SURMOUNT-1,3162,OK,A Study of Tirzepatide (LY3298176) in Participants With Obesity or Overweight,2539,1,1.25,,
OBESITY_DRUGS_NMA_REVIEW.html,NCT03548935,STEP 1,1961,OK,STEP 1: Research Study Investigating How Well Semaglutide Works in People Suffer,1961,1,1.00,,
OBESITY_DRUGS_NMA_REVIEW.html,NCT01272219,SCALE Obesity,3731,OK,Effect of Liraglutide on Body Weight in Non-diabetic Obese Subjects or Overweigh,3731,2,1.00,,
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02151981,AURA3,419,OK,AZD9291 (Osimertinib) Versus Platinum-Based Doublet-Chemotherapy in Locally Adva,421,1,1.00,,
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02296125,FLAURA,556,TITLE_MISMATCH,AZD9291 Versus Gefitinib or Erlotinib in Patients With Locally Advanced or Metas,674,0,0.82,,title 0-token overlap (claim='FLAURA' aact='AZD9291 Versus Gefitinib or Erlotinib in')
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT02511106,ADAURA,682,OK,AZD9291 Versus Placebo in Patients With Stage IB-IIIA Non-small Cell Lung Carcin,682,1,1.00,,
OSIMERTINIB_EGFR_NSCLC_REVIEW.html,NCT04035486,FLAURA2,557,OK,A Study of Osimertinib With or Without Chemotherapy as 1st Line Treatment in Pat,587,1,0.95,,
PAH_THERAPY_NMA_REVIEW.html,NCT04576988,STELLAR,323,OK,A Study of Sotatercept for the Treatment of Pulmonary Arterial Hypertension (MK-,324,1,1.00,,
PAH_THERAPY_NMA_REVIEW.html,NCT01106014,GRIPHON,1156,TITLE_MISMATCH,Selexipag (ACT-293987) in Pulmonary Arterial Hypertension,1156,0,1.00,,title 0-token overlap (claim='GRIPHON' aact='Selexipag (ACT-293987) in Pulmonary Arte')
PAH_THERAPY_NMA_REVIEW.html,NCT00810693,PATENT-1,380,TITLE_MISMATCH,A Study to Evaluate Efficacy and Safety of Oral BAY63-2521 in Patients With Pulm,445,0,0.85,,title 0-token overlap (claim='PATENT-1' aact='A Study to Evaluate Efficacy and Safety ')
PAH_THERAPY_NMA_REVIEW.html,NCT00660179,SERAPHIN,492,TITLE_MISMATCH,Study of Macitentan (ACT-064992) on Morbidity and Mortality in Patients With Sym,742,0,0.66,,title 0-token overlap (claim='SERAPHIN' aact='Study of Macitentan (ACT-064992) on Morb')
PARP_ARPI_MCRPC_REVIEW.html,NCT03732820,PROpel,796,OK,Study on Olaparib Plus Abiraterone as First-line Therapy in Men With Metastatic ,895,1,0.89,,
PARP_ARPI_MCRPC_REVIEW.html,NCT03748641,MAGNITUDE,423,TITLE_MISMATCH,A Study of Niraparib in Combination With Abiraterone Acetate and Prednisone Vers,765,0,0.55,,title 0-token overlap (claim='MAGNITUDE' aact='A Study of Niraparib in Combination With')
PARP_ARPI_MCRPC_REVIEW.html,NCT03395197,TALAPRO-2,805,TITLE_MISMATCH,Talazoparib + Enzalutamide vs. Enzalutamide Monotherapy in mCRPC,1054,0,0.76,,title 0-token overlap (claim='TALAPRO-2' aact='Talazoparib + Enzalutamide vs. Enzalutam')
PARP_OVARIAN_REVIEW.html,NCT01844986,SOLO-1,391,TITLE_MISMATCH,Olaparib Maintenance Monotherapy in Patients With BRCA Mutated Ovarian Cancer Fo,450,0,0.87,,title 0-token overlap (claim='SOLO-1' aact='Olaparib Maintenance Monotherapy in Pati')
PARP_OVARIAN_REVIEW.html,NCT02477644,PAOLA-1,806,TITLE_MISMATCH,"Platine, Avastin and OLAparib in 1st Line",806,0,1.00,,"title 0-token overlap (claim='PAOLA-1' aact='Platine, Avastin and OLAparib in 1st Lin')"
PARP_OVARIAN_REVIEW.html,NCT02655016,PRIMA,733,TITLE_MISMATCH,A Study of Niraparib (GSK3985771) Maintenance Treatment in Participants With Adv,733,0,1.00,,title 0-token overlap (claim='PRIMA' aact='A Study of Niraparib (GSK3985771) Mainte')
PBC_PPAR_REVIEW.html,NCT04526665,ELATIVE,161,TITLE_MISMATCH,Study of Elafibranor in Patients With Primary Biliary Cholangitis (PBC),161,0,1.00,,title 0-token overlap (claim='ELATIVE' aact='Study of Elafibranor in Patients With Pr')
PBC_PPAR_REVIEW.html,NCT04620733,RESPONSE,193,OK,RESPONSE: Response to Seladelpar in Subjects With Primary Biliary Cholangitis (P,193,1,1.00,,
PCSK9_LIPID_NMA_REVIEW.html,NCT00202878,IMPROVE-IT,18144,OK,IMPROVE-IT: Examining Outcomes in Subjects With Acute Coronary Syndrome: Vytorin,18144,1,1.00,,
PCSK9_LIPID_NMA_REVIEW.html,NCT01764633,FOURIER,27564,TITLE_MISMATCH,Further Cardiovascular Outcomes Research With PCSK9 Inhibition in Subjects With ,27564,0,1.00,,title 0-token overlap (claim='FOURIER' aact='Further Cardiovascular Outcomes Research')
PCSK9_LIPID_NMA_REVIEW.html,NCT01663402,ODYSSEY-OUTCOMES,18924,OK,ODYSSEY Outcomes: Evaluation of Cardiovascular Outcomes After an Acute Coronary ,18924,2,1.00,,
PCSK9_LIPID_NMA_REVIEW.html,NCT02993406,CLEAR-OUTCOMES,13970,TITLE_MISMATCH,"Evaluation of Major Cardiovascular Events in Participants With, or at High Risk ",13970,0,1.00,,title 0-token overlap (claim='CLEAR-OUTCOMES' aact='Evaluation of Major Cardiovascular Event')
PEDIATRIC_HIV_ART_NMA_REVIEW.html,NCT02259127,"ODYSSEY (DTG vs SOC, paeds)",707,OK,ODYSSEY (PENTA 20),792,1,0.89,,
PEDIATRIC_HIV_ART_NMA_REVIEW.html,LEGACY-ISRCTN-69078957-CHAPAS-3,CHAPAS-3 (NRTI backbone in paeds),317,ISRCTN_ONLY,,,,,,non-AACT key
PEDIATRIC_HIV_ART_NMA_REVIEW.html,LEGACY-ISRCTN-24791884-ARROW,ARROW (clinical vs lab monitoring),798,ISRCTN_ONLY,,,,,,non-AACT key
PI3K_AKT_BC_REVIEW.html,NCT02437318,SOLAR-1,341,TITLE_MISMATCH,Study Assessing the Efficacy and Safety of Alpelisib Plus Fulvestrant in Men and,572,0,0.60,,title 0-token overlap (claim='SOLAR-1' aact='Study Assessing the Efficacy and Safety ')
PI3K_AKT_BC_REVIEW.html,NCT04305496,CAPItello-291,708,TITLE_MISMATCH,Capivasertib+Fulvestrant vs Placebo+Fulvestrant as Treatment for Locally Advance,818,0,0.87,,title 0-token overlap (claim='CAPItello-291' aact='Capivasertib+Fulvestrant vs Placebo+Fulv')
PI3K_AKT_BC_REVIEW.html,NCT04191499,INAVO120,325,TITLE_MISMATCH,A Study Evaluating the Efficacy and Safety of Inavolisib + Palbociclib + Fulvest,325,0,1.00,,title 0-token overlap (claim='INAVO120' aact='A Study Evaluating the Efficacy and Safe')
PNEUMONIA_AMOXICILLIN_DURATION_REVIEW.html,LEGACY-ISRCTN-76888927-CAP-IT,CAP-IT (Bielicki 2021),814,ISRCTN_ONLY,,,,,,non-AACT key
POSTPARTUM_HEMORRHAGE_NMA_REVIEW.html,NCT04341662,E-MOTIVE (PPH bundle),99659,OK,A Clinical Trial to Study the Effectiveness of a Care Bundle to Prevent Bleeding,99659,2,1.00,,
POSTPARTUM_HEMORRHAGE_NMA_REVIEW.html,LEGACY-ISRCTN-76912190-WOMAN,WOMAN trial (TXA for PPH),20021,ISRCTN_ONLY,,,,,,non-AACT key
POSTPARTUM_HEMORRHAGE_NMA_REVIEW.html,LEGACY-ISRCTN-95444399-CHAMPION,CHAMPION (heat-stable carbetocin),29065,ISRCTN_ONLY,,,,,,non-AACT key
PPH_BUNDLE_NMA_REVIEW.html,NCT00872469,WOMAN,20021,TITLE_MISMATCH,World Maternal Antifibrinolytic Trial,20060,0,1.00,,title 0-token overlap (claim='WOMAN' aact='World Maternal Antifibrinolytic Trial')
PPH_BUNDLE_NMA_REVIEW.html,NCT03475342,WOMAN-2,8403,TITLE_MISMATCH,World Maternal Antifibrinolytic Trial_2,15068,0,0.56,,title 0-token overlap (claim='WOMAN-2' aact='World Maternal Antifibrinolytic Trial_2')
PPH_BUNDLE_NMA_REVIEW.html,NCT04341662,E-MOTIVE,105423,OK,A Clinical Trial to Study the Effectiveness of a Care Bundle to Prevent Bleeding,99659,1,1.06,,
PREGNANCY_HIV_VESTED_REVIEW.html,NCT03048422,IMPAACT 2010 / VESTED,643,TITLE_MISMATCH,Evaluating the Efficacy and Safety of Dolutegravir-Containing Versus Efavirenz-C,643,0,1.00,,title 0-token overlap (claim='IMPAACT 2010 / VESTED' aact='Evaluating the Efficacy and Safety of Do')
PREGNANCY_IRON_FCM_REVIEW.html,LEGACY-ANZCTR-12618001268235-FCM,Pasricha 2023 Malawi (FCM vs oral iron),674,ISRCTN_ONLY,,,,,,non-AACT key
PRIMAQUINE_GAMETOCYTE_DR_REVIEW.html,NCT01365598,Eziefula 2014 Uganda,232,OK,Evaluation of the Gametocytocidal Efficacy and Safety of Primaquine in Uncomplic,468,1,0.50,,
PSA_BIOLOGICS_NMA_REVIEW.html,NCT01695239,SPIRIT-P1,213,TITLE_MISMATCH,A Study of Ixekizumab in Participants With Active Psoriatic Arthritis,417,0,0.51,,title 0-token overlap (claim='SPIRIT-P1' aact='A Study of Ixekizumab in Participants Wi')
PSA_BIOLOGICS_NMA_REVIEW.html,NCT03158285,DISCOVER-2,491,TITLE_MISMATCH,A Study Evaluating the Efficacy and Safety of Guselkumab Administered Subcutaneo,741,0,0.66,,title 0-token overlap (claim='DISCOVER-2' aact='A Study Evaluating the Efficacy and Safe')
